0,42,4.009283410853966
0,47,4.073379331485036
0,70,4.015019890175889
0,86,4.179679476804562
0,97,3.9952756529532203
0,116,4.072555016509377
0,133,4.112936310180622
0,207,4.087551132384281
0,208,4.128618759693341
0,209,3.8376448490258013
0,231,3.975612605079328
0,295,4.019625334705985
0,339,3.6352367524515268
0,372,4.1185090738276395
0,482,3.7018240182333195
0,553,4.06170684154625
0,573,3.9104307179351094
0,605,3.941901437154789
0,698,4.171861471666663
0,730,4.021457870624728
0,739,3.196629918208394
0,769,4.065895764675879
0,843,4.19432816216163
0,892,3.753072556677649
0,893,4.155864537910783
0,943,3.534281878508758
0,958,4.036929501731145
0,1006,3.9224612859695323
0,1021,3.870360402527147
0,1062,3.7563909100336588
0,1073,3.7106133003117656
0,1159,3.4370067235041
0,1252,4.22546685418163
0,1539,3.798162749623087
0,1560,3.1480253838075667
0,1659,3.8508591686432183
0,2415,3.809971977161104
0,2477,3.937429248531731
0,2562,4.110323083795661
0,2776,3.6018221953035985
0,2830,3.746741145291248
0,2934,3.44401279067116
0,3070,3.8513294612835507
0,3317,4.44161059465492
0,3394,3.9320743326197682
0,3429,4.084333245063126
0,3470,4.098103962320888
0,3606,4.288614426878155
0,3697,3.4899063184121752
0,3706,3.596902319026982
1,56,3.7082097751807925
1,108,3.7577118099721334
1,143,3.536211443224498
1,159,3.869714353936768
1,209,3.6356817904895924
1,283,3.776071903989518
1,339,3.4830987459367644
1,391,4.054520376513763
1,406,3.794838536571862
1,463,3.666620959880549
1,623,3.672903101321318
1,715,3.75990340781624
1,1013,3.9003292417715327
1,1076,3.9860277227647165
1,1089,3.7326043220468796
1,1108,3.325225077120065
1,1109,3.7222898155958966
1,1159,3.2776861581344314
1,1279,3.9314651435218924
1,1335,3.9345795967041974
1,1487,3.4014161999233234
1,1523,3.8485659118489255
1,1532,3.7491294640424555
1,1573,3.753534928802146
1,1586,3.354519302361133
1,1666,3.6514276149719715
1,1734,3.621771603483142
1,1831,3.7241732888893786
1,1835,3.7030592607907176
1,1895,3.6294925763142167
1,1909,3.4716688484913485
1,1929,3.8288231149563066
1,2124,3.4506526331099345
1,2272,3.5339791296672107
1,2398,3.9934020848720895
1,2446,3.5843317619547252
1,2803,3.4947795148820395
1,2820,3.797507132791677
1,3227,3.4653540951683803
1,3266,3.760797407475812
1,3680,3.3234695017720766
2,264,3.957738430581965
2,394,3.9733227211385165
2,420,3.6521474209679723
2,464,3.7848649395378393
2,502,3.525762449430807
2,532,3.985061338775345
2,628,3.748520305709901
2,674,3.772499134359174
2,936,3.9017285231742647
2,1069,3.2666159557158223
2,1071,3.9748795579504086
2,1296,3.9003887960381296
2,1343,4.107604604383292
2,1416,4.0799421578742425
2,1636,4.0654967904913
2,1719,3.9778974278881316
2,1773,3.889303163220673
2,1872,3.4136896815010376
2,1913,3.6453129958102046
2,2125,2.9351977922116976
2,2300,3.8125555386463996
2,2403,4.097012123153714
2,2703,3.7866102462601097
2,2860,3.9078076390674625
2,2942,4.096770583142566
2,3066,4.025658476384381
2,3210,3.7530728497852786
2,3226,3.9194779151131027
2,3257,3.4934990930399668
2,3324,4.058974074286725
2,3373,3.164336783012254
2,3398,3.692737248739134
2,3400,4.040883823516257
2,3440,3.300183623705994
2,3450,3.7838166171433136
2,3458,3.610457249232778
2,3563,4.012767072469815
2,3711,4.088120379219708
3,8,3.9605216172757887
3,19,4.336990743093278
3,20,4.42470389208326
3,23,4.293557604701759
3,42,4.216029718272872
3,44,3.9784261703025057
3,64,4.2783315772745425
3,92,4.236787057828955
3,105,4.29730168920648
3,107,4.029964543487976
3,120,4.0777157160247395
3,141,3.9108719852506537
3,167,4.231416408483524
3,173,4.046277187305613
3,303,4.410972900162005
3,409,4.252209612943236
3,454,4.012422970632686
3,490,4.125608516305351
3,497,3.6899277264471873
3,509,3.9621384656710403
3,523,3.941649863497256
3,526,3.937232446311791
3,540,4.259097622233597
3,654,3.963319509934893
3,872,3.763293521766622
3,974,4.440831686692632
3,1551,4.1252252490500005
3,2785,3.882212955742075
3,3286,3.1072060855719323
3,3385,4.282778380600864
3,3392,3.713639669036827
3,3512,3.9411943616539578
